StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
1771,15,1,Caucasian,Bachelor,12.49887540815660,8,1,Moderate,1,0,0,0,2.7423611231016100
3380,18,1,Caucasian,Some College,16.53455296792560,12,0,High,0,0,0,0,2.5094912303073200
2778,17,1,Caucasian,High School,11.29638325772790,27,0,Moderate,0,1,0,0,0.622706295394981
1518,16,0,Caucasian,,11.859694955109900,15,1,Very High,1,0,0,0,2.6441973683601500
1823,16,0,Caucasian,Bachelor,18.168750957445300,15,0,High,0,1,0,0,2.1039665103433500
1405,18,0,Caucasian,Bachelor,13.43558540509730,27,0,Moderate,0,1,0,0,0.8644037429995790
1385,15,0,Caucasian,High School,14.710414115871600,19,1,Low,1,0,0,0,1.7994091491725000
3196,16,0,Caucasian,,3.83546916587342,7,0,High,0,1,1,0,2.8005690841335900
2955,17,0,Asian,High School,4.8923254810453200,12,0,Low,1,1,0,0,1.777279849146080
1105,16,1,African American,,11.406250156530100,29,0,High,1,0,0,0,0.6482739267081920
2634,17,0,Asian,Bachelor,2.4582236508449,3,0,Low,0,0,1,0,2.618699894953420
3283,18,1,Caucasian,,13.26295658799650,15,0,High,1,0,0,0,2.024030375549310
1689,17,0,Asian,,6.327508147753660,0,1,Moderate,0,0,0,1,3.0476020888188100
3115,15,0,Asian,High School,10.240467782175200,21,0,Moderate,1,0,0,1,1.2335870210314000
1827,17,0,Asian,,1.9150839732671500,18,0,Moderate,0,1,0,1,1.199651387587030
2241,15,0,Caucasian,,15.508190291849900,7,1,High,0,1,0,0,3.159302938456270
1063,15,0,African American,Bachelor,13.238031529438600,11,0,High,0,1,0,0,2.234238472600230
2306,17,0,African American,,4.958648996116140,13,0,Low,1,0,0,0,1.9461006983336500
1853,15,1,Asian,Some College,10.488726917155000,13,1,High,0,1,0,1,2.443619105420940
2878,16,1,Other,Some College,6.300165503795480,0,0,High,1,0,1,0,3.490543307137980
2263,17,1,Caucasian,High School,12.81420449454440,27,0,Low,1,0,1,0,0.6133163315649760
1224,18,1,Caucasian,Bachelor,4.998034432737800,3,0,High,0,0,0,0,2.6216233262773400
1146,17,1,Caucasian,Bachelor,10.641736478760200,9,0,High,1,0,0,0,2.6597713195279000
2089,18,1,Caucasian,Some College,16.337559717875700,19,0,,0,0,0,0,0.6513407024247790
1374,18,1,Other,Some College,14.078733340690300,11,0,High,0,0,0,1,2.328240384630150
2980,16,1,Caucasian,High School,2.5227157259153000,10,0,High,1,0,0,0,2.31055728577378
2143,18,1,Caucasian,Some College,17.155310967448800,29,0,Moderate,1,0,1,0,0.8411757539950680
3291,16,0,Other,Some College,18.515770989891400,11,0,Low,0,0,0,0,2.569614181305560
3072,17,0,Caucasian,High School,9.005303869932760,1,1,Very High,0,1,1,0,3.772896608478870
2275,17,0,Asian,Bachelor,13.47033573634520,9,1,Moderate,1,0,0,0,2.646556960552810
2266,17,1,African American,Bachelor,4.1367422123321700,18,0,Low,1,0,0,0,1.183063850341620
3350,18,1,Caucasian,High School,9.213699469642680,25,1,Low,1,0,0,0,0.9326697393710620
2764,17,1,Caucasian,Some College,6.267388128607160,12,1,Moderate,0,0,0,1,2.262147696008480
1010,16,1,Caucasian,High School,18.4444663630972,0,0,High,1,0,0,0,3.5734742103297700
1450,16,0,Asian,Some College,13.01213046504210,13,0,Low,0,0,0,0,1.8524286908169400
1709,18,0,Caucasian,Some College,2.093212678157930,23,0,High,0,0,0,0,0.8703304110318190
1256,17,0,African American,Bachelor,9.20205253115376,10,0,Very High,1,0,0,1,2.403284547023530
1883,17,1,Asian,Some College,9.612960566248180,10,0,Low,0,0,0,0,1.878264180025780
2618,15,1,Caucasian,Bachelor,14.332638734040600,3,0,Moderate,0,1,1,0,3.4577117259752900
1390,15,1,Asian,,17.881990722123200,16,0,High,1,0,0,1,1.84886644019124
2826,15,0,Caucasian,High School,10.50720963639000,20,0,Moderate,0,0,0,0,1.1825650544782900
3294,18,0,Caucasian,Some College,7.202842282778760,1,0,Very High,0,1,0,0,3.384992088760670
2582,16,0,Asian,Some College,6.55132587844252,16,0,Low,1,1,0,0,1.836242136797150
1909,17,1,Caucasian,Some College,13.661391503802500,24,0,Low,0,0,0,0,0.8456248398851250
1925,15,1,Caucasian,Some College,16.324557037256000,21,1,,0,1,0,0,1.3610312878747200
1752,15,0,African American,High School,17.269829009256400,5,0,,0,0,0,0,2.3706116146947700
2707,17,1,Caucasian,Some College,0.6835117808217480,6,0,Moderate,1,0,0,0,2.676389709344020
1461,16,0,Caucasian,Some College,6.532438114960180,17,0,,1,1,0,0,1.5135167558797400
2763,17,0,Caucasian,Some College,7.785327936180970,1,0,Moderate,0,1,0,1,3.0213988805197200
2225,15,0,African American,Some College,9.980723458081630,28,0,Moderate,0,1,0,0,0.2999519061623820
2169,17,1,Caucasian,Some College,19.36145005819360,14,1,Low,0,0,0,0,2.4400605261033200
1959,16,1,Caucasian,Bachelor,13.629212250343400,18,1,High,1,0,0,0,1.7857607910876600
1502,15,0,African American,Some College,19.293809576569200,14,0,High,1,1,0,0,2.118500601923900
1740,18,0,Asian,Some College,4.895997460034520,4,0,Low,0,0,0,0,2.258071035198050
1041,17,1,Other,Some College,11.314946131022900,23,1,Low,0,0,0,0,1.0582873996898600
1869,17,1,Caucasian,High School,9.019730052966870,22,0,Moderate,0,0,0,1,1.0366568343647300
1732,15,0,Caucasian,Some College,15.921370507938700,27,0,Moderate,0,1,0,0,1.0844901258226200
1540,16,0,African American,Higher,19.08263283142150,25,0,High,0,0,1,0,1.316724623344180
2202,16,0,African American,,4.536742046509900,4,0,Moderate,0,0,0,0,2.7521639310365100
2340,16,1,Other,Higher,5.044048043186620,25,1,Moderate,1,0,0,0,0.886889415770466
1698,16,1,Caucasian,High School,17.841487021872400,24,0,High,0,1,0,0,1.4444766951837600
2809,18,1,Asian,High School,0.2277933617710560,5,0,Very High,0,0,0,0,2.543009095435070
2936,18,1,Other,High School,10.55544418137750,3,1,High,0,0,0,0,3.4713372144944600
2913,16,0,Asian,Some College,4.517628258671520,5,0,Very High,1,0,0,0,2.876083672610060
2372,17,1,Caucasian,,7.473005927459680,10,1,Moderate,0,1,0,0,2.267458131705520
2146,16,0,Caucasian,Bachelor,13.924428722425400,20,0,,0,0,0,0,1.0075173084456500
2032,18,0,Caucasian,,1.1707320016010000,26,0,Low,1,1,0,0,0.7005398668998440
1373,16,0,Caucasian,High School,16.59287610705860,8,0,,0,0,0,0,2.223813666751700
1668,18,1,Other,High School,9.2937893689033,15,0,High,1,0,0,1,1.8999595995373000
2432,15,0,Caucasian,Bachelor,4.997349305158590,27,0,Moderate,1,0,0,0,0.7146512864203400
3092,18,1,African American,Some College,5.6026823755075900,19,0,Moderate,0,0,0,0,1.016215042238630
1358,18,1,African American,High School,10.003958710455700,3,0,Very High,0,1,0,0,3.203858190796930
1968,16,0,African American,Some College,7.478774272075490,0,0,High,0,0,0,0,3.1609020911559300
1784,18,1,Caucasian,Some College,0.7718312387626770,19,0,Very High,0,0,0,1,1.4245956528715300
1736,17,1,Caucasian,Some College,8.258223791784260,25,1,High,0,1,1,1,1.364373782117200
2354,16,0,Caucasian,Bachelor,12.7031397772787,16,1,Low,0,0,0,1,1.934935784062690
2036,16,0,African American,Some College,15.215186167739,6,1,Very High,1,1,0,0,3.539198711532370
1971,18,1,African American,Bachelor,6.074477032636520,15,0,High,1,0,1,0,2.130832779640810
1471,15,0,Other,Bachelor,10.29142232535600,4,0,High,1,1,0,1,3.0571217282122800
1656,15,1,Caucasian,Bachelor,8.269315334203200,29,1,Moderate,0,0,1,0,0.7307796023629440
3253,17,1,Asian,High School,8.6479272037018,20,0,High,0,1,0,0,1.1625740735001600
3231,16,0,Caucasian,Some College,4.645467295810020,11,0,Low,1,0,0,0,2.0557722559036600
2397,17,1,Caucasian,Some College,5.73733749965588,8,0,Low,1,1,0,0,2.7012305082850900
2537,15,0,African American,Some College,13.282514785667000,1,1,Moderate,0,0,0,0,3.3788457271666
2796,16,1,African American,Some College,11.929491550879000,0,0,Low,0,0,0,0,2.7366048752761000
3090,15,1,Caucasian,High School,0.895028678524763,28,0,High,1,0,0,0,0.1470688699977310
2550,18,1,Asian,Some College,14.4884468053863,20,0,High,0,0,0,1,1.580050523836060
2329,16,0,Caucasian,Bachelor,3.067296548314910,29,0,Moderate,1,0,0,0,0.4757308333876260
2874,16,0,Caucasian,High School,10.334720898801300,22,0,,0,1,0,0,0.8330790224853890
3070,17,0,African American,Some College,18.29772300243010,20,1,High,0,0,1,0,1.966123442653020
2426,16,1,Asian,,14.28306292784350,13,1,Low,0,0,0,0,1.8800650933404600
2465,17,1,Caucasian,Some College,16.543162968552500,8,1,Low,1,0,0,0,2.9268204402631400
2556,15,0,African American,High School,14.866658271313100,4,0,High,0,0,0,1,2.9380028297730100
2984,17,0,Caucasian,High School,8.035873406667280,23,0,Low,1,0,0,0,0.6835053013860500
2251,17,0,Caucasian,Some College,2.337575211818780,0,1,High,0,0,0,0,3.2152726848869200
2700,18,0,Caucasian,,2.25008266476183,21,0,,0,0,0,0,0.5166315139842030
2253,18,1,Asian,Some College,6.172652970479010,19,0,Moderate,0,0,1,0,1.1509661314441700
3323,16,1,African American,,19.12039420973130,21,0,Low,1,0,0,0,1.4627462917493600
3220,17,1,Caucasian,Some College,0.1621639377242650,29,0,Moderate,0,0,0,0,0.0
2237,15,1,Asian,Some College,7.005447413386550,4,0,High,0,0,0,0,2.91813912755296
1886,15,1,Caucasian,Some College,5.14237007997389,19,0,Moderate,0,0,1,0,1.1748680910745400
1080,18,1,Other,High School,11.046760269110100,25,0,High,0,1,0,0,0.994325023551287
2173,17,0,Caucasian,High School,9.3571892526832,12,1,Low,1,0,0,0,2.303453349269980
1815,18,0,Asian,Some College,13.095515025685200,4,0,Moderate,0,0,0,0,2.4737171780781500
2785,17,0,African American,High School,5.291942237620600,20,1,High,1,0,1,0,1.653099762097070
1672,16,1,African American,High School,9.880233411986110,7,0,Low,0,1,0,0,2.271332803302090
3095,17,1,Caucasian,Some College,6.195306282858070,7,0,High,1,0,0,0,2.670947554324350
2949,18,1,Caucasian,Bachelor,7.859015299827060,19,0,Very High,0,1,1,0,1.7504046795082200
1058,15,0,Caucasian,Higher,10.87755842322240,29,0,High,1,0,0,0,0.2865712882866220
1134,15,1,Caucasian,High School,0.6242712067749510,2,0,Low,1,0,0,0,2.4265467060392500
2141,16,1,Caucasian,High School,17.338820856610200,12,0,High,1,0,1,0,2.622179001774680
1934,15,1,Asian,High School,15.408235741372900,20,1,High,0,0,0,0,2.0322195117185300
1929,16,1,African American,Some College,16.023430065906500,4,1,Moderate,1,1,0,0,3.262269864334150
1824,17,1,Caucasian,Bachelor,2.0896063350791600,13,0,High,0,0,0,0,1.7875223290156500
2433,16,0,Caucasian,High School,12.805018299045500,6,0,Moderate,0,0,0,1,2.737474165505200
2894,17,1,African American,High School,2.636207469949180,21,0,Low,1,1,0,0,1.069524152365120
2532,16,0,Caucasian,Bachelor,10.06438414365920,28,0,High,1,0,0,0,0.741527556169066
2215,16,1,Asian,Some College,12.120300049588900,16,0,High,1,0,1,0,2.137393264966040
1505,17,1,African American,,18.75100674814680,0,1,Very High,1,0,0,0,3.9470929642201800
3364,18,1,Asian,High School,11.863119910542700,9,0,High,1,0,0,0,2.669979035304760
1348,18,1,Caucasian,Some College,14.572303135855500,6,0,High,1,0,1,0,3.1071355935726100
1387,17,0,Caucasian,Some College,2.2677419110514500,2,0,Very High,0,0,0,0,2.998484061883100
2025,18,1,Caucasian,Some College,3.8257831339302900,13,0,High,0,0,0,0,1.5784416654580500
2385,15,0,Asian,,3.410607787875510,5,0,,0,0,0,0,2.615653764886060
1895,18,1,Caucasian,Some College,8.71178316025418,2,0,Low,0,0,0,0,2.615900723687000
1829,17,1,African American,Bachelor,11.369444043136400,8,1,,0,0,0,1,2.28221274517396
3331,18,1,Caucasian,Some College,1.7704463042945700,20,1,Low,0,1,0,1,1.5561060712293800
1476,18,1,Asian,Bachelor,2.949060185323590,2,1,High,0,1,0,1,3.143909878121020
2684,15,0,African American,,12.440589585040200,13,1,Low,0,1,0,0,1.920609662813220
3049,17,1,Asian,Some College,17.989061691076700,9,1,High,1,1,0,0,3.5116138627312400
3043,15,1,Caucasian,High School,16.931086449308100,26,1,High,1,1,0,0,1.419977098603830
3016,18,1,Caucasian,Some College,0.3128659061486830,19,0,High,0,0,0,0,1.417604009607430
2940,17,0,Caucasian,Some College,9.513100618498340,25,0,High,1,0,0,0,0.9349429908719430
1653,17,1,Asian,High School,11.213889627513600,5,0,Low,0,0,1,0,2.8459257757426000
1173,17,1,Caucasian,High School,14.132850434978700,14,1,High,0,0,0,0,2.3392245127535900
2475,18,1,Caucasian,Bachelor,3.9390726041744300,25,0,Moderate,0,0,1,0,0.4906300621749080
2150,15,1,Asian,Higher,16.50616804845970,25,0,,1,0,1,1,0.9633404310113690
1039,15,1,African American,High School,2.949078348522700,3,1,Low,1,1,0,0,3.0189058584279700
2555,18,0,African American,Some College,3.5217857588770800,22,0,Very High,0,0,0,0,0.9357793408847960
1714,18,0,Caucasian,Bachelor,8.00310545730798,14,0,High,0,0,0,0,2.0697582058612600
1091,18,0,Other,High School,3.829792298162390,26,0,Low,0,0,0,1,0.1947432807455150
1167,18,1,Caucasian,High School,13.87726684656790,15,1,Moderate,1,1,0,0,2.5374768278143600
2206,16,0,African American,Bachelor,3.4135487060446700,10,0,Moderate,1,0,0,0,2.297639912551670
1876,17,0,African American,Some College,3.5134459593716900,26,0,High,0,0,0,1,0.4604216497595420
2875,16,0,African American,High School,16.382146523553800,26,0,Very High,0,0,0,0,0.8570927943521450
3194,15,0,Other,Bachelor,11.627331144091500,27,1,Moderate,1,0,0,0,0.6189366143827060
3330,16,0,Caucasian,High School,9.27351611546356,25,0,Moderate,1,0,0,0,0.8131476267952480
2094,17,0,African American,Some College,13.920628139782300,23,1,Moderate,1,0,0,0,1.3543270341452500
2156,15,1,Caucasian,High School,12.388901476363100,18,0,Moderate,1,0,0,0,1.4229175121495300
2325,15,1,Caucasian,High School,8.489856653530700,25,1,Very High,1,0,0,0,1.283227506286420
2890,15,1,Asian,,9.286634895903060,19,0,Moderate,0,0,0,0,1.0500058515104700
2351,18,0,Asian,,8.882260103508130,25,1,Low,0,0,0,0,0.7095708392685090
1511,15,0,Caucasian,Some College,14.94449290177170,13,0,Low,0,1,0,0,1.4015482387658000
2681,18,0,African American,Bachelor,4.285436186205190,29,1,Moderate,0,1,0,0,0.3979893966925440
1500,18,0,African American,Bachelor,11.557541628818200,1,0,Moderate,0,0,0,0,3.0742141920071300
3284,18,0,Asian,Some College,6.834237586833770,5,0,High,1,0,0,0,3.03416743887847
2389,17,1,Caucasian,,9.705614342203960,23,0,Moderate,0,0,0,0,0.8157773688726510
2520,15,1,Caucasian,Some College,12.11518978717940,27,1,Very High,0,1,1,0,1.3649825214589600
2672,15,0,Caucasian,High School,13.143953232801200,21,0,Moderate,0,1,0,0,1.2662863438742900
1339,18,0,Asian,,12.18935526733240,11,0,High,0,0,0,0,2.1478451963635000
3173,15,1,Caucasian,Some College,13.023954241906900,13,1,Moderate,1,1,0,0,3.138784394067380
2189,17,0,Caucasian,Bachelor,10.34241776226660,26,1,,0,0,0,0,0.5964170171485200
1029,18,0,Caucasian,,18.679748370252300,10,0,High,1,0,0,0,2.854803928981320
2541,17,0,African American,,10.508639966192800,15,1,Moderate,0,0,0,1,2.042537978504810
2218,16,1,Other,High School,14.313253041446200,7,0,Moderate,0,1,0,0,2.6891551121146300
2840,15,0,African American,Some College,1.4849371866109200,18,1,High,1,1,0,0,1.763324115898470
1795,15,0,Caucasian,Bachelor,19.653048229871400,13,0,Moderate,1,1,0,0,2.797267479731930
1946,17,1,Asian,Bachelor,12.5781028984723,1,0,Very High,0,0,0,0,3.402044108383010
2417,15,0,Caucasian,Some College,8.057800621000970,7,0,Moderate,0,1,0,0,2.513692714891720
1170,16,1,Asian,Some College,5.35548629208235,20,0,Moderate,0,1,0,0,1.3213433008698800
2952,17,0,Asian,Some College,12.021653307864300,25,0,High,1,0,0,0,0.7058616313604630
2677,17,1,African American,High School,0.5799348867189600,12,0,Low,0,0,0,0,1.4291805817178300
2198,17,1,Caucasian,,14.870885392745900,19,0,High,0,0,0,1,1.8128870432088900
2543,18,0,Caucasian,Higher,17.66699402044210,8,1,Moderate,0,1,0,1,2.8739722821184600
2254,16,1,Caucasian,Bachelor,2.606478934046560,19,0,High,0,0,0,1,0.6901513450987350
2942,18,0,African American,,19.719831443413200,8,0,High,0,1,0,0,2.726094628858150
1913,15,1,Caucasian,Some College,1.040916775122630,18,1,Low,0,1,0,0,1.3553810454285800
1492,15,0,Caucasian,High School,13.856023972598200,18,0,Very High,1,1,0,0,2.154199353389930
1954,18,1,Asian,High School,4.672180640724740,21,0,Very High,1,0,0,0,1.5400594595413700
2098,16,1,Caucasian,Some College,11.778720451251000,20,1,High,0,0,0,0,1.76569517319031
2033,15,0,Asian,High School,6.1082699708550300,24,1,High,1,0,1,0,1.586289237455220
1588,17,0,Other,High School,14.266434590025400,25,0,High,1,1,0,0,1.2993555178087300
1751,18,0,African American,High School,17.066929952174500,23,0,High,0,1,0,0,1.3371610494937000
1658,17,1,Caucasian,High School,17.53120981577440,25,1,High,0,0,0,0,1.122889381075440
1235,18,1,Caucasian,Some College,8.483701114919520,14,0,,0,1,0,0,1.6398675504146100
1733,15,0,Asian,Bachelor,7.895506335433660,23,0,Moderate,1,1,0,1,1.0866966802818100
3385,15,1,Caucasian,High School,16.655581420465900,13,1,High,0,1,0,0,2.539112848520150
2187,18,1,Asian,Some College,4.667925389162540,20,1,High,0,0,0,1,1.5095198602197900
2157,16,0,Caucasian,Some College,16.061512846754900,15,0,Low,1,1,0,0,2.0582044841224800
3367,16,1,Caucasian,Some College,6.95937332310433,17,0,,0,0,0,0,0.9842942952193190
3026,16,1,Caucasian,High School,8.85874243468872,0,1,Moderate,0,1,1,0,3.748102280530040
3160,15,0,Caucasian,,4.225258338763930,15,1,High,0,0,0,0,1.7995311493172300
1935,18,0,Asian,,9.99236823997524,17,1,High,1,1,0,0,2.289299775238680
2210,15,1,African American,Some College,9.830284516636530,23,0,Low,1,0,0,0,0.9285393441441630
2066,17,0,African American,Some College,13.546836921630300,22,0,Low,0,0,0,0,0.9126606733812740
2717,18,1,Asian,High School,19.609415955661400,18,0,Very High,0,0,1,1,1.8741577780119300
1109,16,1,Asian,Some College,4.156476829176720,24,1,High,1,1,0,0,1.487946865169800
2063,17,0,Other,High School,12.582351572685300,17,0,High,0,0,0,0,1.84190774937114
1569,17,0,Caucasian,High School,9.267820176092930,7,1,High,0,1,1,0,3.303066678642580
2168,16,1,Caucasian,High School,9.35516461915159,18,0,High,1,0,0,1,1.3974290948962000
2175,15,0,African American,Some College,16.600653672561500,20,1,Moderate,0,1,0,0,1.6853891464062600
2589,17,1,Asian,Bachelor,3.287853686568280,10,0,Moderate,1,0,1,0,2.167614891739180
2508,16,0,Asian,High School,12.12433284441530,0,1,Low,1,0,1,0,3.7326847011603700
2493,17,1,Asian,High School,5.044462684612380,21,0,High,0,0,0,0,0.9467679046532860
1891,17,0,Asian,Higher,9.622513836336910,28,1,,0,0,0,0,0.5477807235419320
1948,18,0,African American,High School,13.098822091346400,14,1,Very High,1,0,1,0,2.996856278708230
2049,15,0,Caucasian,Bachelor,6.9979092729479700,21,0,High,0,0,0,0,1.137899800685290
2876,18,1,Caucasian,High School,10.94255285137800,13,0,Moderate,0,1,0,0,1.744497662766340
2905,17,1,Caucasian,Some College,6.759399584809580,23,0,Moderate,0,0,1,0,0.7389589820946490
3015,16,0,Other,,18.079633931785700,1,0,Moderate,0,0,1,0,3.3847294719580100
1885,18,0,Asian,,12.635496873055100,0,1,Moderate,0,0,0,0,3.7079480402167500
1144,18,0,Asian,High School,18.978324363774300,16,0,Moderate,1,0,1,0,2.03354462052118
3349,18,0,Asian,Some College,1.49491807272631,10,1,Very High,0,0,1,0,2.6317363035462000
3097,16,1,Asian,Some College,13.27408957852510,27,1,Low,0,1,0,0,1.0296486453677300
1851,17,1,African American,High School,16.524347515504400,20,1,Moderate,1,0,0,0,1.7899668741623300
2588,15,1,Caucasian,High School,17.972778566022100,21,1,Very High,0,0,1,0,1.8262650784023100
2408,15,0,African American,Some College,4.430543038047340,20,0,Moderate,1,1,0,0,1.3550534623962100
1735,16,1,African American,High School,17.613011549291600,10,1,Moderate,1,0,0,0,2.824604892517850
1718,18,1,African American,,8.830680207577940,21,1,High,0,1,0,1,1.0491570024752100
3271,15,0,Caucasian,Some College,19.411466652547200,5,0,Moderate,0,0,0,1,2.7996697335356100
1455,15,1,Asian,,9.772098517559690,2,0,High,1,0,1,0,3.5877355870777500
1265,17,0,Asian,High School,12.785257663627300,23,0,Moderate,0,0,0,0,0.8094338103684620
1076,16,0,Caucasian,Bachelor,18.28680885332970,17,0,High,0,1,0,0,1.8558655731681900
2257,16,0,African American,Some College,1.2808704772957700,7,0,,1,0,0,0,1.8081645587687400
1445,18,1,Other,High School,17.220667999444800,8,1,Very High,1,0,0,0,3.0677183698465500
1396,18,0,Caucasian,Bachelor,10.845999512421600,23,0,High,0,0,1,0,0.66750896106505
3000,15,1,African American,High School,3.997459492988870,6,0,Low,0,0,1,0,1.9012665239921200
1177,17,1,Asian,Some College,9.925902510012790,6,0,High,0,0,0,0,2.748610257448090
2043,17,1,Asian,Some College,5.902177203685710,27,1,Moderate,1,1,1,0,0.8375123196439730
3235,15,0,Caucasian,High School,3.147570297377350,8,0,High,1,0,1,0,2.7157532703177400
2947,15,1,Caucasian,Some College,13.148886543549300,27,0,High,0,0,0,0,0.6361329335031770
2366,16,1,Caucasian,Bachelor,13.483842332300000,29,1,Very High,1,0,0,0,1.1179648263826600
2917,18,1,Asian,Some College,9.75753211996119,6,1,Very High,0,1,0,0,3.207819245384200
1596,18,0,African American,High School,14.175312646913100,1,0,High,0,0,0,1,3.436025388769570
1062,17,0,Caucasian,High School,17.376021916356400,12,0,Moderate,0,0,1,0,2.331261549308750
2297,17,1,Caucasian,Some College,8.871994026363740,9,0,Moderate,0,1,0,1,2.4713865329338400
2822,17,0,Caucasian,High School,19.55425625651,20,1,High,0,1,0,0,2.131628504443660
1873,16,1,Asian,Some College,17.403933809844800,24,0,Moderate,1,0,0,1,1.2597646826652300
1867,15,0,Caucasian,Some College,0.819564444997809,8,0,Moderate,0,0,0,1,2.240923948684620
1217,18,1,Asian,High School,16.205182610345700,26,1,Moderate,1,0,0,0,1.2870134123902300
1279,15,0,African American,Some College,17.42667184680570,13,1,Moderate,0,0,0,0,2.139619891368990
2549,15,0,Asian,Some College,17.314544742135900,29,0,Very High,0,1,0,0,1.0506689803906900
2719,16,1,African American,Some College,0.1940070984608440,18,0,High,0,0,0,0,1.331229485851260
2393,18,1,Asian,Some College,8.96321746738004,25,0,High,0,0,0,1,0.8379468984553830
2804,18,1,Caucasian,,6.656367221833440,12,0,Very High,0,0,0,0,2.499681179530750
1037,18,0,Caucasian,High School,5.344197909721480,26,1,Low,0,0,0,0,0.2182848568210320
3229,15,0,Asian,High School,3.342686297386140,18,1,High,1,1,0,0,1.6511561293797200
2214,16,0,Caucasian,Some College,1.803914004004890,22,0,High,1,1,0,0,1.2284288472926600
1663,15,0,African American,High School,7.661387394530130,16,0,,1,0,0,1,1.2997943203369900
2967,15,0,African American,High School,19.23280984630610,13,0,Moderate,1,1,0,0,2.607172929225520
3305,15,0,African American,High School,2.2448214398317700,8,0,Very High,1,0,0,0,2.1398641508658100
3013,16,1,Other,Higher,19.078416076934400,15,0,Very High,0,1,0,0,2.215944169222750
1978,18,0,African American,Bachelor,18.860414192914700,21,1,Low,0,1,1,0,1.757523486205050
2572,18,0,African American,Higher,2.076787722218550,23,0,Moderate,0,0,0,0,0.6515150205017290
2123,17,1,Asian,Some College,0.5667490076676930,11,0,High,1,0,0,0,1.8640736524088000
2713,15,0,Caucasian,High School,6.219460427660670,14,0,Moderate,0,0,1,0,1.7935557295101200
1739,15,1,Asian,Some College,0.046949477349063,22,0,Moderate,0,0,0,1,0.5737961933285500
1192,17,1,Caucasian,Some College,11.582596080701000,13,1,High,0,0,0,0,2.2314023973705000
1920,18,0,African American,High School,18.1064365675218,1,0,Moderate,0,0,1,1,3.869586724204370
1457,16,0,African American,Higher,6.511622650380230,6,1,Moderate,0,1,1,0,3.2094931359032100
2893,15,0,African American,Some College,0.6099309570550890,12,0,Moderate,1,1,0,0,1.6278371303258000
2418,17,1,Caucasian,Some College,18.144863345541600,11,0,High,0,0,0,0,2.3403719144352
1676,15,0,Other,Higher,13.95980942995590,25,0,Moderate,0,1,1,1,1.2680087507224700
1761,18,1,Asian,Some College,10.195141338017400,13,1,High,0,1,0,0,2.166091325158560
3280,17,0,Asian,Some College,5.125098477781450,11,0,High,1,1,0,0,2.430091199210450
3159,16,1,Other,Some College,7.729874457278270,16,0,Very High,0,0,1,0,1.467442366638760
1729,15,1,Caucasian,Bachelor,0.8829112417491090,25,0,,1,1,1,0,0.318850908518507
3174,16,1,Asian,Some College,17.125702560935200,13,0,Low,0,0,1,0,1.798950340087620
2400,15,1,Caucasian,Higher,1.3972384136932300,11,0,,1,0,1,0,2.0373480173849400
1413,16,0,African American,Some College,10.437245906643600,19,1,Low,1,1,1,0,1.879575445166730
2099,16,0,Caucasian,High School,10.41310707468220,17,0,High,0,0,0,0,1.787402596174890
2517,17,0,African American,Some College,5.276121498927150,15,1,Very High,1,0,0,0,2.432896398351310
2650,16,1,Caucasian,Some College,6.036693217857900,10,0,High,0,1,0,1,2.3191191467631700
2525,15,1,Asian,Some College,18.55801259724050,11,0,Moderate,0,1,0,1,2.301932107844060
1826,18,1,Caucasian,Some College,13.745660088262600,26,0,Moderate,0,0,0,0,0.8545582885805380
3074,16,1,Caucasian,High School,6.15310174712673,12,0,High,0,0,0,0,1.789036775909550
2927,15,1,Caucasian,,6.486273277511610,16,1,Moderate,0,0,1,0,2.0972515782565900
1617,15,1,African American,High School,8.577748627004210,27,0,Moderate,0,1,1,1,0.1651106215518770
1115,17,0,Asian,,14.44747015265600,13,1,Moderate,0,0,0,0,2.198593184586960
1418,16,1,Asian,Higher,17.8952397402499,19,1,Moderate,1,0,0,0,1.5258378621561300
3342,17,1,Other,Some College,14.4064583295712,11,0,Very High,0,0,0,0,2.5474496063949000
2626,17,0,Asian,Bachelor,5.16528715774327,19,1,High,0,0,0,0,1.676727436835330
1970,17,1,Caucasian,Some College,0.4440562597570060,9,1,High,1,0,0,0,2.490220425623980
1605,17,0,Caucasian,Some College,9.110033904384400,25,1,High,0,0,0,1,1.106713497753670
3347,17,0,Caucasian,High School,18.78217396620480,19,0,Moderate,0,0,1,0,1.8233231026458500
1090,16,0,Asian,High School,1.5849921225985800,10,0,Moderate,0,0,1,1,2.2297401841747700
1849,17,1,Caucasian,High School,4.6016898371495,23,1,High,0,1,0,0,1.0342011685600800
1727,17,1,Caucasian,High School,5.382395052760210,18,0,Low,1,0,0,0,0.8730911973563500
3346,18,0,Caucasian,Bachelor,12.207877332881100,1,0,High,0,1,0,0,3.2501100112534
1754,16,1,Caucasian,Bachelor,3.3766721330514000,27,1,,0,0,0,0,0.3226418269944480
1499,15,1,Caucasian,High School,10.352596567959300,15,1,Moderate,1,0,1,0,2.1901466017791700
2277,15,1,Caucasian,Some College,13.896414597434400,11,1,,1,1,0,0,2.396139095071560
2922,15,1,Asian,Bachelor,1.7249834260793000,19,0,,0,1,0,0,0.6848879979871080
2326,15,1,Caucasian,Bachelor,6.186484487164460,25,0,Very High,0,1,0,0,1.099434304470500
